dealer_id,dealer_name,city_id,city_name,state_code,state_name,region,tier,channel,is_urban,monthly_capacity_units,years_active,onboarded_date,latitude,longitude,credit_limit_inr,is_active
DLR-101481,Meerut C626 Distributors,CITY-1064,Meerut,UP,Uttar Pradesh,Central,C,Retail Store,True,510,5,2020-11-28,28.9932,77.7157,819237,True
DLR-101482,Lucknow B843 Distributors,CITY-1057,Lucknow,UP,Uttar Pradesh,Central,B,Retail Store,True,660,15,2010-09-22,26.8345,80.9483,1316718,True
DLR-101483,Bareilly A846 Distributors,CITY-1067,Bareilly,UP,Uttar Pradesh,Central,A,Retail Store,False,2894,21,2004-07-19,28.3243,79.3971,4590691,True
DLR-101484,Noida B331 Distributors,CITY-1066,Noida,UP,Uttar Pradesh,Central,B,Multi-Brand Outlet,True,1380,7,2018-11-09,28.5249,77.38,2750483,True
DLR-101485,Meerut A696 Distributors,CITY-1064,Meerut,UP,Uttar Pradesh,Central,A,Retail Store,True,1676,28,1998-02-27,28.9773,77.7571,2167286,True
DLR-101486,Meerut C883 Distributors,CITY-1064,Meerut,UP,Uttar Pradesh,Central,C,Retail Store,True,231,6,2019-06-04,29.0073,77.6843,279172,True
DLR-101487,Ghaziabad C669 Distributors,CITY-1065,Ghaziabad,UP,Uttar Pradesh,Central,C,Multi-Brand Outlet,True,512,6,2020-02-04,28.7193,77.4087,834478,True
DLR-101488,Agra C206 Distributors,CITY-1059,Agra,UP,Uttar Pradesh,Central,C,Retail Store,True,570,5,2020-09-15,27.1314,78.0012,1079668,True
DLR-101489,Kanpur A118 Distributors,CITY-1058,Kanpur,UP,Uttar Pradesh,Central,A,Retail Store,True,2048,15,2011-02-04,26.487,80.3546,3154075,True
DLR-101490,Ghaziabad C504 Distributors,CITY-1065,Ghaziabad,UP,Uttar Pradesh,Central,C,Retail Store,True,552,4,2021-06-27,28.6952,77.4752,474565,True
DLR-101491,Lucknow A466 Distributors,CITY-1057,Lucknow,UP,Uttar Pradesh,Central,A,Institutional/B2B,True,1507,8,2017-06-14,26.8959,80.9026,2894926,True
DLR-101492,Allahabad A872 Distributors,CITY-1061,Allahabad,UP,Uttar Pradesh,Central,A,Retail Store,True,3215,9,2016-10-14,25.407,81.8495,6192104,False
DLR-101493,Jaunpur C191 Distributors,CITY-1063,Jaunpur,UP,Uttar Pradesh,Central,C,Retail Store,False,401,6,2019-10-29,25.7427,82.6815,718444,True
DLR-101494,Varanasi C548 Distributors,CITY-1060,Varanasi,UP,Uttar Pradesh,Central,C,Retail Store,True,540,1,2024-06-26,25.3341,82.9973,828272,True
DLR-101495,Kanpur C745 Distributors,CITY-1058,Kanpur,UP,Uttar Pradesh,Central,C,Retail Store,True,574,5,2020-06-28,26.4598,80.2984,690267,True
DLR-101496,Varanasi C208 Distributors,CITY-1060,Varanasi,UP,Uttar Pradesh,Central,C,Retail Store,True,592,6,2019-12-13,25.3354,82.9508,939725,True
DLR-101497,Varanasi C962 Distributors,CITY-1060,Varanasi,UP,Uttar Pradesh,Central,C,Multi-Brand Outlet,True,193,6,2019-08-09,25.3102,82.9658,262855,True
DLR-101498,Jaunpur B563 Distributors,CITY-1063,Jaunpur,UP,Uttar Pradesh,Central,B,Retail Store,False,1337,5,2021-02-15,25.7263,82.6727,2580000,True
DLR-101499,Ghaziabad C501 Distributors,CITY-1065,Ghaziabad,UP,Uttar Pradesh,Central,C,Retail Store,True,405,6,2019-12-22,28.7186,77.4522,411276,True
DLR-101500,Aligarh A924 Distributors,CITY-1068,Aligarh,UP,Uttar Pradesh,Central,A,Institutional/B2B,False,1602,25,2001-01-05,27.9079,78.0655,2417712,True
DLR-101501,Lucknow C542 Distributors,CITY-1057,Lucknow,UP,Uttar Pradesh,Central,C,Retail Store,True,514,8,2018-01-26,26.8677,80.9658,1021342,True
DLR-101502,Noida C898 Distributors,CITY-1066,Noida,UP,Uttar Pradesh,Central,C,Retail Store,True,248,1,2024-05-21,28.576,77.3417,452230,True
DLR-101503,Agra C367 Distributors,CITY-1059,Agra,UP,Uttar Pradesh,Central,C,Retail Store,True,460,7,2018-08-23,27.1822,77.9609,753188,True
DLR-101504,Meerut C432 Distributors,CITY-1064,Meerut,UP,Uttar Pradesh,Central,C,Retail Store,True,560,8,2017-10-20,28.9613,77.7188,1045230,True
DLR-101505,Meerut C959 Distributors,CITY-1064,Meerut,UP,Uttar Pradesh,Central,C,Multi-Brand Outlet,True,339,9,2016-06-17,28.9956,77.672,542570,True
DLR-101506,Meerut B244 Distributors,CITY-1064,Meerut,UP,Uttar Pradesh,Central,B,Retail Store,True,931,16,2010-03-22,29.0164,77.6914,1339412,True
DLR-101507,Ghaziabad C624 Distributors,CITY-1065,Ghaziabad,UP,Uttar Pradesh,Central,C,Retail Store,True,261,6,2019-12-11,28.715,77.4716,466364,True
DLR-101508,Varanasi B418 Distributors,CITY-1060,Varanasi,UP,Uttar Pradesh,Central,B,Retail Store,True,1312,9,2016-07-06,25.3423,82.9229,1391489,True
DLR-101509,Varanasi C979 Distributors,CITY-1060,Varanasi,UP,Uttar Pradesh,Central,C,Retail Store,True,470,3,2023-03-14,25.2972,82.969,458281,True
DLR-101510,Noida C338 Distributors,CITY-1066,Noida,UP,Uttar Pradesh,Central,C,Retail Store,True,180,2,2023-07-27,28.5776,77.3609,180882,True
DLR-101511,Kanpur A174 Distributors,CITY-1058,Kanpur,UP,Uttar Pradesh,Central,A,Retail Store,True,3455,8,2017-07-07,26.4404,80.2842,3221025,True
DLR-101512,Kanpur A978 Distributors,CITY-1058,Kanpur,UP,Uttar Pradesh,Central,A,Multi-Brand Outlet,True,3953,11,2014-11-01,26.4158,80.3192,6126180,True
DLR-101513,Lucknow B241 Distributors,CITY-1057,Lucknow,UP,Uttar Pradesh,Central,B,Retail Store,True,862,5,2021-03-12,26.8644,80.9995,1071919,True
DLR-101514,Kanpur C718 Distributors,CITY-1058,Kanpur,UP,Uttar Pradesh,Central,C,Online Marketplace,True,590,4,2021-08-29,26.4399,80.3608,509234,True
DLR-101515,Jaunpur B858 Distributors,CITY-1063,Jaunpur,UP,Uttar Pradesh,Central,B,Online Marketplace,False,1273,11,2014-07-01,25.7438,82.6366,1626858,True
DLR-101516,Meerut B705 Distributors,CITY-1064,Meerut,UP,Uttar Pradesh,Central,B,Retail Store,True,825,12,2013-06-05,29.0153,77.718,1209938,True
DLR-101517,Agra C218 Distributors,CITY-1059,Agra,UP,Uttar Pradesh,Central,C,Retail Store,True,158,2,2023-10-24,27.1841,77.9618,162072,True
DLR-101518,Lucknow B235 Distributors,CITY-1057,Lucknow,UP,Uttar Pradesh,Central,B,Retail Store,True,1472,16,2009-08-01,26.8806,80.9427,2803504,True
DLR-101519,Ghaziabad C527 Distributors,CITY-1065,Ghaziabad,UP,Uttar Pradesh,Central,C,Retail Store,True,213,8,2017-09-08,28.6444,77.4199,247437,True
DLR-101520,Noida A377 Distributors,CITY-1066,Noida,UP,Uttar Pradesh,Central,A,Retail Store,True,1579,12,2013-05-31,28.5471,77.4284,3018215,True
DLR-101521,Gorakhpur B418 Distributors,CITY-1069,Gorakhpur,UP,Uttar Pradesh,Central,B,Multi-Brand Outlet,False,1206,16,2009-10-18,26.7165,83.4059,1708960,True
DLR-101522,Noida C470 Distributors,CITY-1066,Noida,UP,Uttar Pradesh,Central,C,Multi-Brand Outlet,True,177,2,2024-04-09,28.538,77.4259,274486,True
DLR-101523,Bareilly A808 Distributors,CITY-1067,Bareilly,UP,Uttar Pradesh,Central,A,Retail Store,False,3037,8,2017-05-31,28.394,79.4338,3555429,True
DLR-101524,Noida C234 Distributors,CITY-1066,Noida,UP,Uttar Pradesh,Central,C,Retail Store,True,457,7,2019-03-29,28.5111,77.4237,579662,True
DLR-101525,Ghaziabad B362 Distributors,CITY-1065,Ghaziabad,UP,Uttar Pradesh,Central,B,Retail Store,True,668,9,2016-06-17,28.6341,77.4071,1198168,True
DLR-101526,Lucknow C752 Distributors,CITY-1057,Lucknow,UP,Uttar Pradesh,Central,C,Institutional/B2B,True,265,6,2019-08-01,26.8127,80.9062,352964,True
DLR-101527,Ghaziabad B660 Distributors,CITY-1065,Ghaziabad,UP,Uttar Pradesh,Central,B,Retail Store,True,1482,15,2010-06-10,28.6535,77.4001,1885308,True
DLR-101528,Lucknow C218 Distributors,CITY-1057,Lucknow,UP,Uttar Pradesh,Central,C,Retail Store,True,495,6,2020-02-14,26.8804,80.9452,555716,True
DLR-101529,Noida C979 Distributors,CITY-1066,Noida,UP,Uttar Pradesh,Central,C,Retail Store,True,563,3,2022-10-22,28.5464,77.4287,606041,True
DLR-101530,Sathariya C598 Distributors,CITY-1062,Sathariya,UP,Uttar Pradesh,Central,C,Multi-Brand Outlet,False,459,5,2020-10-14,25.6594,82.5399,754488,True
DLR-101531,Ghaziabad C578 Distributors,CITY-1065,Ghaziabad,UP,Uttar Pradesh,Central,C,Retail Store,True,520,6,2020-04-22,28.6704,77.4683,548874,True
DLR-101532,Lucknow B682 Distributors,CITY-1057,Lucknow,UP,Uttar Pradesh,Central,B,Retail Store,True,652,16,2010-04-20,26.8732,80.9043,768917,True
DLR-101533,Meerut A822 Distributors,CITY-1064,Meerut,UP,Uttar Pradesh,Central,A,Retail Store,True,2220,28,1997-07-25,28.9684,77.7338,3966849,True
DLR-101534,Agra A242 Distributors,CITY-1059,Agra,UP,Uttar Pradesh,Central,A,Retail Store,True,2919,8,2017-12-29,27.1644,77.9882,3805811,True
DLR-101535,Agra B539 Distributors,CITY-1059,Agra,UP,Uttar Pradesh,Central,B,Retail Store,True,759,15,2011-01-21,27.1504,77.9881,691776,True
DLR-101536,Allahabad A495 Distributors,CITY-1061,Allahabad,UP,Uttar Pradesh,Central,A,Multi-Brand Outlet,True,2923,19,2006-10-11,25.4296,81.8586,2819703,True
DLR-101537,Lucknow A257 Distributors,CITY-1057,Lucknow,UP,Uttar Pradesh,Central,A,Retail Store,True,3078,15,2010-10-20,26.8809,80.9453,4497556,True
DLR-101538,Sathariya C408 Distributors,CITY-1062,Sathariya,UP,Uttar Pradesh,Central,C,Retail Store,False,220,7,2019-01-04,25.6605,82.5392,352818,True
DLR-101539,Sathariya C689 Distributors,CITY-1062,Sathariya,UP,Uttar Pradesh,Central,C,Retail Store,False,513,8,2017-08-25,25.6907,82.5921,762424,False
DLR-101540,Noida B421 Distributors,CITY-1066,Noida,UP,Uttar Pradesh,Central,B,Retail Store,True,1205,17,2009-02-14,28.5027,77.3903,2303833,True
DLR-101541,Allahabad C370 Distributors,CITY-1061,Allahabad,UP,Uttar Pradesh,Central,C,Retail Store,True,505,5,2020-06-22,25.4267,81.8761,981017,True
DLR-101542,Varanasi C591 Distributors,CITY-1060,Varanasi,UP,Uttar Pradesh,Central,C,Retail Store,True,169,1,2025-02-04,25.3212,82.9829,251070,True
DLR-101543,Gorakhpur C559 Distributors,CITY-1069,Gorakhpur,UP,Uttar Pradesh,Central,C,Multi-Brand Outlet,False,468,5,2021-04-03,26.7433,83.3333,592521,True
DLR-101544,Meerut C260 Distributors,CITY-1064,Meerut,UP,Uttar Pradesh,Central,C,Multi-Brand Outlet,True,420,3,2022-11-09,28.9458,77.7102,543306,True
DLR-101545,Sathariya C573 Distributors,CITY-1062,Sathariya,UP,Uttar Pradesh,Central,C,Multi-Brand Outlet,False,260,1,2024-09-17,25.6729,82.5347,377906,True
DLR-101546,Jaunpur C580 Distributors,CITY-1063,Jaunpur,UP,Uttar Pradesh,Central,C,Retail Store,False,388,7,2019-02-01,25.7344,82.729,702298,True
DLR-101547,Noida B910 Distributors,CITY-1066,Noida,UP,Uttar Pradesh,Central,B,Retail Store,True,751,10,2016-02-16,28.5755,77.4339,779309,True
DLR-101548,Varanasi C377 Distributors,CITY-1060,Varanasi,UP,Uttar Pradesh,Central,C,Retail Store,True,251,3,2022-10-05,25.3496,82.9596,425720,True
DLR-101549,Allahabad A644 Distributors,CITY-1061,Allahabad,UP,Uttar Pradesh,Central,A,Retail Store,True,2601,10,2015-05-17,25.4465,81.8504,3966060,True
DLR-101550,Noida B634 Distributors,CITY-1066,Noida,UP,Uttar Pradesh,Central,B,Retail Store,True,742,7,2018-12-29,28.5749,77.3912,1399435,True
DLR-101551,Lucknow B338 Distributors,CITY-1057,Lucknow,UP,Uttar Pradesh,Central,B,Multi-Brand Outlet,True,1014,4,2022-01-19,26.8773,80.91,1141457,True
DLR-101552,Noida B714 Distributors,CITY-1066,Noida,UP,Uttar Pradesh,Central,B,Multi-Brand Outlet,True,1436,12,2014-02-19,28.5848,77.3441,2705539,True
DLR-101553,Allahabad A416 Distributors,CITY-1061,Allahabad,UP,Uttar Pradesh,Central,A,Retail Store,True,1660,16,2009-07-29,25.4435,81.802,1703753,True
DLR-101554,Meerut A854 Distributors,CITY-1064,Meerut,UP,Uttar Pradesh,Central,A,Multi-Brand Outlet,True,3101,8,2017-12-14,28.9655,77.7096,4488668,True
DLR-101555,Noida C868 Distributors,CITY-1066,Noida,UP,Uttar Pradesh,Central,C,Retail Store,True,413,2,2024-02-18,28.504,77.4071,336772,True
DLR-101556,Agra B557 Distributors,CITY-1059,Agra,UP,Uttar Pradesh,Central,B,Retail Store,True,796,8,2018-01-26,27.14,78.0292,1102431,True
DLR-101557,Noida B881 Distributors,CITY-1066,Noida,UP,Uttar Pradesh,Central,B,Online Marketplace,True,1395,10,2015-06-24,28.5514,77.3428,1581919,True
DLR-101558,Gorakhpur C979 Distributors,CITY-1069,Gorakhpur,UP,Uttar Pradesh,Central,C,Retail Store,False,382,5,2021-03-17,26.777,83.367,730827,True
DLR-101559,Jaunpur C134 Distributors,CITY-1063,Jaunpur,UP,Uttar Pradesh,Central,C,Retail Store,False,377,6,2019-06-09,25.7595,82.6643,336134,True
DLR-101560,Bareilly B441 Distributors,CITY-1067,Bareilly,UP,Uttar Pradesh,Central,B,Multi-Brand Outlet,False,1199,14,2012-03-28,28.4156,79.4657,1629496,True
DLR-101561,Lucknow A750 Distributors,CITY-1057,Lucknow,UP,Uttar Pradesh,Central,A,Retail Store,True,1525,20,2005-07-20,26.807,80.9419,2620740,True
DLR-101562,Noida C557 Distributors,CITY-1066,Noida,UP,Uttar Pradesh,Central,C,Multi-Brand Outlet,True,579,2,2024-01-31,28.5822,77.3818,502928,True
DLR-101563,Varanasi C517 Distributors,CITY-1060,Varanasi,UP,Uttar Pradesh,Central,C,Retail Store,True,507,4,2022-02-28,25.331,82.9391,984134,True
DLR-101564,Varanasi C205 Distributors,CITY-1060,Varanasi,UP,Uttar Pradesh,Central,C,Retail Store,True,309,7,2018-05-10,25.3685,83.0111,488603,True
DLR-101565,Kanpur B500 Distributors,CITY-1058,Kanpur,UP,Uttar Pradesh,Central,B,Institutional/B2B,True,674,13,2013-04-15,26.4819,80.3511,1285352,True
DLR-101566,Varanasi C681 Distributors,CITY-1060,Varanasi,UP,Uttar Pradesh,Central,C,Retail Store,True,166,5,2021-04-15,25.3462,83.0138,251650,True
DLR-101567,Kanpur B832 Distributors,CITY-1058,Kanpur,UP,Uttar Pradesh,Central,B,Retail Store,True,1098,15,2010-07-07,26.4681,80.3047,2153688,True
DLR-101568,Noida B304 Distributors,CITY-1066,Noida,UP,Uttar Pradesh,Central,B,Retail Store,True,1013,16,2009-05-29,28.5393,77.3699,1269483,True
DLR-101569,Noida B733 Distributors,CITY-1066,Noida,UP,Uttar Pradesh,Central,B,Multi-Brand Outlet,True,842,12,2013-11-16,28.5382,77.4205,1395346,True
DLR-101570,Lucknow B746 Distributors,CITY-1057,Lucknow,UP,Uttar Pradesh,Central,B,Retail Store,True,838,10,2015-07-11,26.856,80.9166,1187134,False
DLR-101571,Lucknow C223 Distributors,CITY-1057,Lucknow,UP,Uttar Pradesh,Central,C,Retail Store,True,572,2,2024-01-14,26.8719,80.9046,652480,True
DLR-101572,Noida B427 Distributors,CITY-1066,Noida,UP,Uttar Pradesh,Central,B,Retail Store,True,1200,6,2019-11-21,28.5463,77.3752,1877134,True
DLR-101573,Allahabad B294 Distributors,CITY-1061,Allahabad,UP,Uttar Pradesh,Central,B,Retail Store,True,1270,16,2009-11-17,25.4301,81.8796,1848746,True
DLR-101574,Kanpur C130 Distributors,CITY-1058,Kanpur,UP,Uttar Pradesh,Central,C,Multi-Brand Outlet,True,521,1,2024-11-23,26.4527,80.3339,537135,True
DLR-101575,Jaunpur C439 Distributors,CITY-1063,Jaunpur,UP,Uttar Pradesh,Central,C,Online Marketplace,False,193,9,2016-05-28,25.7972,82.6765,188585,True
DLR-101576,Allahabad C311 Distributors,CITY-1061,Allahabad,UP,Uttar Pradesh,Central,C,Retail Store,True,524,3,2023-03-15,25.452,81.8917,1033227,True
DLR-101577,Kanpur C562 Distributors,CITY-1058,Kanpur,UP,Uttar Pradesh,Central,C,Retail Store,True,219,5,2021-03-05,26.4994,80.3344,362472,True
DLR-101578,Ghaziabad A826 Distributors,CITY-1065,Ghaziabad,UP,Uttar Pradesh,Central,A,Retail Store,True,2357,23,2003-01-15,28.6472,77.4033,2782001,True
DLR-101579,Ghaziabad C695 Distributors,CITY-1065,Ghaziabad,UP,Uttar Pradesh,Central,C,Multi-Brand Outlet,True,503,2,2023-07-19,28.6842,77.4669,908370,True
DLR-101580,Lucknow B525 Distributors,CITY-1057,Lucknow,UP,Uttar Pradesh,Central,B,Retail Store,True,752,17,2008-08-03,26.8617,80.9234,958883,True
DLR-101581,Bareilly C556 Distributors,CITY-1067,Bareilly,UP,Uttar Pradesh,Central,C,Retail Store,False,247,9,2016-11-27,28.3686,79.4207,483260,True
DLR-101582,Meerut C547 Distributors,CITY-1064,Meerut,UP,Uttar Pradesh,Central,C,Retail Store,True,256,1,2024-10-22,28.9387,77.7339,424856,True
DLR-101583,Agra B903 Distributors,CITY-1059,Agra,UP,Uttar Pradesh,Central,B,Retail Store,True,1389,9,2017-04-24,27.2194,78.0447,2611946,True
DLR-101584,Kanpur C339 Distributors,CITY-1058,Kanpur,UP,Uttar Pradesh,Central,C,Retail Store,True,324,9,2016-05-07,26.4228,80.3182,621260,True
DLR-101585,Lucknow A935 Distributors,CITY-1057,Lucknow,UP,Uttar Pradesh,Central,A,Retail Store,True,2748,23,2003-01-11,26.8537,80.9279,2269757,True
DLR-101586,Allahabad C629 Distributors,CITY-1061,Allahabad,UP,Uttar Pradesh,Central,C,Multi-Brand Outlet,True,430,7,2019-01-05,25.4646,81.8051,850215,False
DLR-101587,Lucknow C940 Distributors,CITY-1057,Lucknow,UP,Uttar Pradesh,Central,C,Retail Store,True,289,9,2016-10-19,26.8058,80.9937,392848,True
DLR-101588,Allahabad C137 Distributors,CITY-1061,Allahabad,UP,Uttar Pradesh,Central,C,Retail Store,True,549,9,2016-09-24,25.437,81.8077,459801,True
DLR-101589,Lucknow A292 Distributors,CITY-1057,Lucknow,UP,Uttar Pradesh,Central,A,Retail Store,True,2512,22,2004-01-19,26.8167,80.9974,2247016,True
DLR-101590,Ghaziabad A977 Distributors,CITY-1065,Ghaziabad,UP,Uttar Pradesh,Central,A,Retail Store,True,3899,13,2013-03-22,28.6798,77.4927,5613656,True
DLR-101591,Noida C337 Distributors,CITY-1066,Noida,UP,Uttar Pradesh,Central,C,Retail Store,True,404,1,2024-08-10,28.4911,77.4262,702481,True
DLR-101592,Meerut B502 Distributors,CITY-1064,Meerut,UP,Uttar Pradesh,Central,B,Retail Store,True,1343,17,2008-05-30,29.0137,77.7244,2235274,True
DLR-101593,Ghaziabad B478 Distributors,CITY-1065,Ghaziabad,UP,Uttar Pradesh,Central,B,Retail Store,True,832,4,2021-07-17,28.7122,77.4713,1493405,True
DLR-101594,Bareilly A885 Distributors,CITY-1067,Bareilly,UP,Uttar Pradesh,Central,A,Retail Store,False,3723,12,2014-03-27,28.3722,79.4119,7089803,True
DLR-101595,Ghaziabad B357 Distributors,CITY-1065,Ghaziabad,UP,Uttar Pradesh,Central,B,Retail Store,True,695,12,2013-11-07,28.6688,77.4216,1260555,True
DLR-101596,Varanasi C586 Distributors,CITY-1060,Varanasi,UP,Uttar Pradesh,Central,C,Retail Store,True,310,7,2018-12-06,25.2985,82.9518,294194,True
DLR-101597,Allahabad C653 Distributors,CITY-1061,Allahabad,UP,Uttar Pradesh,Central,C,Retail Store,True,243,8,2017-05-24,25.4248,81.8044,298118,True
DLR-101598,Noida C231 Distributors,CITY-1066,Noida,UP,Uttar Pradesh,Central,C,Retail Store,True,455,7,2019-01-02,28.5519,77.3564,836004,True
DLR-101599,Lucknow C243 Distributors,CITY-1057,Lucknow,UP,Uttar Pradesh,Central,C,Retail Store,True,216,6,2019-05-30,26.8725,80.9445,313493,True
DLR-101600,Varanasi C659 Distributors,CITY-1060,Varanasi,UP,Uttar Pradesh,Central,C,Retail Store,True,515,4,2021-11-04,25.2858,82.9714,433317,True
DLR-101601,Meerut C285 Distributors,CITY-1064,Meerut,UP,Uttar Pradesh,Central,C,Retail Store,True,216,4,2021-10-15,28.9501,77.7594,302625,True
DLR-101602,Ghaziabad B804 Distributors,CITY-1065,Ghaziabad,UP,Uttar Pradesh,Central,B,Retail Store,True,1056,11,2014-05-19,28.6428,77.492,1322580,True
DLR-101603,Noida C791 Distributors,CITY-1066,Noida,UP,Uttar Pradesh,Central,C,Multi-Brand Outlet,True,162,7,2018-05-12,28.553,77.4141,239120,True
DLR-101604,Varanasi C624 Distributors,CITY-1060,Varanasi,UP,Uttar Pradesh,Central,C,Retail Store,True,223,6,2019-09-14,25.3582,82.9543,227407,True
DLR-101605,Lucknow B799 Distributors,CITY-1057,Lucknow,UP,Uttar Pradesh,Central,B,Retail Store,True,848,10,2016-03-02,26.8191,80.9007,757031,True
DLR-101606,Aligarh C450 Distributors,CITY-1068,Aligarh,UP,Uttar Pradesh,Central,C,Multi-Brand Outlet,False,418,9,2017-03-07,27.8707,78.069,486656,True
DLR-101607,Lucknow B468 Distributors,CITY-1057,Lucknow,UP,Uttar Pradesh,Central,B,Multi-Brand Outlet,True,1206,4,2022-03-01,26.8073,80.9589,2186719,True
DLR-101608,Lucknow B338 Distributors,CITY-1057,Lucknow,UP,Uttar Pradesh,Central,B,Retail Store,True,1173,14,2011-06-05,26.8867,80.9105,1958150,True
DLR-101609,Jaunpur A844 Distributors,CITY-1063,Jaunpur,UP,Uttar Pradesh,Central,A,Institutional/B2B,False,2531,17,2008-09-25,25.7815,82.659,5030786,True
DLR-101610,Noida C185 Distributors,CITY-1066,Noida,UP,Uttar Pradesh,Central,C,Retail Store,True,294,4,2021-06-22,28.5698,77.411,536560,True
DLR-101611,Noida C675 Distributors,CITY-1066,Noida,UP,Uttar Pradesh,Central,C,Retail Store,True,425,5,2020-10-06,28.5164,77.4302,809182,True
DLR-101612,Bareilly B768 Distributors,CITY-1067,Bareilly,UP,Uttar Pradesh,Central,B,Retail Store,False,767,16,2010-01-10,28.3249,79.4544,1482903,True
DLR-101613,Lucknow C164 Distributors,CITY-1057,Lucknow,UP,Uttar Pradesh,Central,C,Retail Store,True,381,6,2019-10-27,26.8307,80.9102,658744,True
DLR-101614,Varanasi B362 Distributors,CITY-1060,Varanasi,UP,Uttar Pradesh,Central,B,Retail Store,True,1396,10,2016-03-15,25.2903,82.9505,1474811,True
DLR-101615,Agra B587 Distributors,CITY-1059,Agra,UP,Uttar Pradesh,Central,B,Retail Store,True,1371,6,2019-05-16,27.2038,78.0334,2541837,True
DLR-101616,Noida A757 Distributors,CITY-1066,Noida,UP,Uttar Pradesh,Central,A,Retail Store,True,2972,19,2006-08-10,28.5382,77.345,5738080,True
DLR-101617,Sathariya B199 Distributors,CITY-1062,Sathariya,UP,Uttar Pradesh,Central,B,Retail Store,False,688,16,2009-06-24,25.6984,82.5504,642220,True
DLR-101618,Lucknow C612 Distributors,CITY-1057,Lucknow,UP,Uttar Pradesh,Central,C,Retail Store,True,376,9,2016-11-10,26.8114,80.9291,557830,True
DLR-101619,Ghaziabad B533 Distributors,CITY-1065,Ghaziabad,UP,Uttar Pradesh,Central,B,Retail Store,True,737,6,2019-12-08,28.6244,77.4536,1196185,True
DLR-101620,Allahabad C660 Distributors,CITY-1061,Allahabad,UP,Uttar Pradesh,Central,C,Multi-Brand Outlet,True,554,7,2019-03-02,25.417,81.8353,800938,True
DLR-101621,Meerut B600 Distributors,CITY-1064,Meerut,UP,Uttar Pradesh,Central,B,Multi-Brand Outlet,True,801,6,2020-03-01,28.9728,77.7443,1450137,True
DLR-101622,Noida C153 Distributors,CITY-1066,Noida,UP,Uttar Pradesh,Central,C,Multi-Brand Outlet,True,527,3,2022-05-14,28.5398,77.3767,1039843,True
DLR-101623,Agra B602 Distributors,CITY-1059,Agra,UP,Uttar Pradesh,Central,B,Retail Store,True,1331,15,2010-09-14,27.1933,77.9766,1800325,True
DLR-101624,Agra C664 Distributors,CITY-1059,Agra,UP,Uttar Pradesh,Central,C,Retail Store,True,167,1,2025-03-10,27.1877,78.0203,162316,False
DLR-101625,Agra B858 Distributors,CITY-1059,Agra,UP,Uttar Pradesh,Central,B,Retail Store,True,863,10,2016-01-08,27.1499,77.9801,1708562,True
DLR-101626,Varanasi B727 Distributors,CITY-1060,Varanasi,UP,Uttar Pradesh,Central,B,Retail Store,True,772,4,2022-04-24,25.3297,82.9917,1375019,True
DLR-101627,Lucknow A545 Distributors,CITY-1057,Lucknow,UP,Uttar Pradesh,Central,A,Retail Store,True,2021,14,2012-03-01,26.8936,80.9392,3603878,True
DLR-101628,Ghaziabad C694 Distributors,CITY-1065,Ghaziabad,UP,Uttar Pradesh,Central,C,Retail Store,True,352,8,2017-11-26,28.6478,77.4864,531004,True
DLR-101629,Kanpur C901 Distributors,CITY-1058,Kanpur,UP,Uttar Pradesh,Central,C,Retail Store,True,188,3,2022-08-22,26.4232,80.3704,270072,True
DLR-101630,Bareilly B542 Distributors,CITY-1067,Bareilly,UP,Uttar Pradesh,Central,B,Retail Store,False,882,11,2014-07-29,28.3908,79.4422,1443857,True
DLR-101631,Kanpur C470 Distributors,CITY-1058,Kanpur,UP,Uttar Pradesh,Central,C,Retail Store,True,325,6,2019-12-03,26.4432,80.3219,439983,True
DLR-101632,Agra B672 Distributors,CITY-1059,Agra,UP,Uttar Pradesh,Central,B,Multi-Brand Outlet,True,1414,8,2017-07-18,27.2155,77.96,2239602,True
DLR-101633,Agra C338 Distributors,CITY-1059,Agra,UP,Uttar Pradesh,Central,C,Retail Store,True,448,3,2023-01-10,27.1351,78.0079,384430,True
DLR-101634,Noida A931 Distributors,CITY-1066,Noida,UP,Uttar Pradesh,Central,A,Retail Store,True,2834,17,2008-10-27,28.55,77.3971,3422287,True
DLR-101635,Indore B507 Distributors,CITY-1083,Indore,MP,Madhya Pradesh,Central,B,Retail Store,True,1060,14,2011-11-02,22.7276,75.9034,1279418,True
DLR-101636,Gwalior A293 Distributors,CITY-1084,Gwalior,MP,Madhya Pradesh,Central,A,Retail Store,True,3270,17,2009-03-12,26.2231,78.1856,3235781,True
DLR-101637,Jabalpur B908 Distributors,CITY-1085,Jabalpur,MP,Madhya Pradesh,Central,B,Retail Store,True,1322,13,2012-07-10,23.16,80.0395,1191719,True
DLR-101638,Gwalior C360 Distributors,CITY-1084,Gwalior,MP,Madhya Pradesh,Central,C,Retail Store,True,453,1,2024-05-21,26.1882,78.2274,837747,True
DLR-101639,Indore B429 Distributors,CITY-1083,Indore,MP,Madhya Pradesh,Central,B,Retail Store,True,725,17,2008-12-11,22.6863,75.893,726054,False
DLR-101640,Gwalior A116 Distributors,CITY-1084,Gwalior,MP,Madhya Pradesh,Central,A,Retail Store,True,2351,24,2001-05-08,26.2014,78.148,3273110,True
DLR-101641,Gwalior A744 Distributors,CITY-1084,Gwalior,MP,Madhya Pradesh,Central,A,Retail Store,True,3832,12,2014-01-16,26.2262,78.1893,4338761,True
