pricing_id,snapshot_date,product_id,competitor,hawkins_price,competitor_price,price_gap_pct
CP-804365,2024-03-01,HW-PC-10059,TTK Prestige,3330.0,3770.0,13.21
CP-804366,2024-03-01,HW-PC-10059,Butterfly,3330.0,2920.0,-12.31
CP-804367,2024-03-01,HW-PC-10059,Pigeon,3330.0,2630.0,-21.02
CP-804368,2024-03-01,HW-PC-10059,Stove Kraft,3330.0,3130.0,-6.01
CP-804369,2024-04-01,HW-PC-10059,TTK Prestige,3330.0,3720.0,11.71
CP-804370,2024-04-01,HW-PC-10059,Butterfly,3330.0,3290.0,-1.2
CP-804371,2024-04-01,HW-PC-10059,Pigeon,3330.0,2470.0,-25.83
CP-804372,2024-04-01,HW-PC-10059,Stove Kraft,3330.0,2870.0,-13.81
CP-804373,2024-05-01,HW-PC-10059,TTK Prestige,3330.0,3960.0,18.92
CP-804374,2024-05-01,HW-PC-10059,Butterfly,3330.0,3260.0,-2.1
CP-804375,2024-05-01,HW-PC-10059,Pigeon,3330.0,2600.0,-21.92
CP-804376,2024-05-01,HW-PC-10059,Stove Kraft,3330.0,3000.0,-9.91
CP-804377,2024-06-01,HW-PC-10059,TTK Prestige,3330.0,3420.0,2.7
CP-804378,2024-06-01,HW-PC-10059,Butterfly,3330.0,3050.0,-8.41
CP-804379,2024-06-01,HW-PC-10059,Pigeon,3330.0,2760.0,-17.12
CP-804380,2024-06-01,HW-PC-10059,Stove Kraft,3330.0,3540.0,6.31
CP-804381,2024-07-01,HW-PC-10059,TTK Prestige,3330.0,3900.0,17.12
CP-804382,2024-07-01,HW-PC-10059,Butterfly,3330.0,2720.0,-18.32
CP-804383,2024-07-01,HW-PC-10059,Pigeon,3330.0,2680.0,-19.52
CP-804384,2024-07-01,HW-PC-10059,Stove Kraft,3330.0,3660.0,9.91
CP-804385,2024-08-01,HW-PC-10059,TTK Prestige,3330.0,3700.0,11.11
CP-804386,2024-08-01,HW-PC-10059,Butterfly,3330.0,3210.0,-3.6
CP-804387,2024-08-01,HW-PC-10059,Pigeon,3330.0,2540.0,-23.72
CP-804388,2024-08-01,HW-PC-10059,Stove Kraft,3330.0,3080.0,-7.51
CP-804389,2024-09-01,HW-PC-10059,TTK Prestige,3330.0,3620.0,8.71
CP-804390,2024-09-01,HW-PC-10059,Butterfly,3330.0,3180.0,-4.5
CP-804391,2024-09-01,HW-PC-10059,Pigeon,3330.0,2640.0,-20.72
CP-804392,2024-09-01,HW-PC-10059,Stove Kraft,3330.0,3230.0,-3.0
CP-804393,2024-10-01,HW-PC-10059,TTK Prestige,3330.0,3840.0,15.32
CP-804394,2024-10-01,HW-PC-10059,Butterfly,3330.0,2970.0,-10.81
CP-804395,2024-10-01,HW-PC-10059,Pigeon,3330.0,2800.0,-15.92
CP-804396,2024-10-01,HW-PC-10059,Stove Kraft,3330.0,3230.0,-3.0
CP-804397,2024-11-01,HW-PC-10059,TTK Prestige,3330.0,3940.0,18.32
CP-804398,2024-11-01,HW-PC-10059,Butterfly,3330.0,2940.0,-11.71
CP-804399,2024-11-01,HW-PC-10059,Pigeon,3330.0,2850.0,-14.41
CP-804400,2024-11-01,HW-PC-10059,Stove Kraft,3330.0,3500.0,5.11
CP-804401,2024-12-01,HW-PC-10059,TTK Prestige,3330.0,3680.0,10.51
CP-804402,2024-12-01,HW-PC-10059,Butterfly,3330.0,2840.0,-14.71
CP-804403,2024-12-01,HW-PC-10059,Pigeon,3330.0,2870.0,-13.81
CP-804404,2024-12-01,HW-PC-10059,Stove Kraft,3330.0,2930.0,-12.01
CP-804405,2025-01-01,HW-PC-10059,TTK Prestige,3330.0,3580.0,7.51
CP-804406,2025-01-01,HW-PC-10059,Butterfly,3330.0,3030.0,-9.01
CP-804407,2025-01-01,HW-PC-10059,Pigeon,3330.0,2870.0,-13.81
CP-804408,2025-01-01,HW-PC-10059,Stove Kraft,3330.0,3230.0,-3.0
CP-804409,2025-02-01,HW-PC-10059,TTK Prestige,3330.0,3570.0,7.21
CP-804410,2025-02-01,HW-PC-10059,Butterfly,3330.0,2910.0,-12.61
CP-804411,2025-02-01,HW-PC-10059,Pigeon,3330.0,2650.0,-20.42
CP-804412,2025-02-01,HW-PC-10059,Stove Kraft,3330.0,2940.0,-11.71
CP-804413,2025-03-01,HW-PC-10059,TTK Prestige,3330.0,3750.0,12.61
CP-804414,2025-03-01,HW-PC-10059,Butterfly,3330.0,2920.0,-12.31
CP-804415,2025-03-01,HW-PC-10059,Pigeon,3330.0,2810.0,-15.62
CP-804416,2025-03-01,HW-PC-10059,Stove Kraft,3330.0,3400.0,2.1
CP-804417,2025-04-01,HW-PC-10059,TTK Prestige,3330.0,3690.0,10.81
CP-804418,2025-04-01,HW-PC-10059,Butterfly,3330.0,2850.0,-14.41
CP-804419,2025-04-01,HW-PC-10059,Pigeon,3330.0,2950.0,-11.41
CP-804420,2025-04-01,HW-PC-10059,Stove Kraft,3330.0,3290.0,-1.2
CP-804421,2025-05-01,HW-PC-10059,TTK Prestige,3330.0,3660.0,9.91
CP-804422,2025-05-01,HW-PC-10059,Butterfly,3330.0,3120.0,-6.31
CP-804423,2025-05-01,HW-PC-10059,Pigeon,3330.0,2840.0,-14.71
CP-804424,2025-05-01,HW-PC-10059,Stove Kraft,3330.0,3320.0,-0.3
CP-804425,2025-06-01,HW-PC-10059,TTK Prestige,3330.0,3540.0,6.31
CP-804426,2025-06-01,HW-PC-10059,Butterfly,3330.0,3130.0,-6.01
CP-804427,2025-06-01,HW-PC-10059,Pigeon,3330.0,2710.0,-18.62
CP-804428,2025-06-01,HW-PC-10059,Stove Kraft,3330.0,3360.0,0.9
CP-804429,2025-07-01,HW-PC-10059,TTK Prestige,3330.0,3880.0,16.52
CP-804430,2025-07-01,HW-PC-10059,Butterfly,3330.0,3580.0,7.51
CP-804431,2025-07-01,HW-PC-10059,Pigeon,3330.0,2790.0,-16.22
CP-804432,2025-07-01,HW-PC-10059,Stove Kraft,3330.0,3030.0,-9.01
CP-804433,2025-08-01,HW-PC-10059,TTK Prestige,3330.0,3700.0,11.11
CP-804434,2025-08-01,HW-PC-10059,Butterfly,3330.0,3290.0,-1.2
CP-804435,2025-08-01,HW-PC-10059,Pigeon,3330.0,2660.0,-20.12
CP-804436,2025-08-01,HW-PC-10059,Stove Kraft,3330.0,3370.0,1.2
CP-804437,2025-09-01,HW-PC-10059,TTK Prestige,3330.0,3900.0,17.12
CP-804438,2025-09-01,HW-PC-10059,Butterfly,3330.0,3320.0,-0.3
CP-804439,2025-09-01,HW-PC-10059,Pigeon,3330.0,2870.0,-13.81
CP-804440,2025-09-01,HW-PC-10059,Stove Kraft,3330.0,3330.0,0.0
CP-804441,2025-10-01,HW-PC-10059,TTK Prestige,3330.0,3600.0,8.11
CP-804442,2025-10-01,HW-PC-10059,Butterfly,3330.0,3230.0,-3.0
CP-804443,2025-10-01,HW-PC-10059,Pigeon,3330.0,2640.0,-20.72
CP-804444,2025-10-01,HW-PC-10059,Stove Kraft,3330.0,3000.0,-9.91
CP-804445,2025-11-01,HW-PC-10059,TTK Prestige,3330.0,3510.0,5.41
CP-804446,2025-11-01,HW-PC-10059,Butterfly,3330.0,3300.0,-0.9
CP-804447,2025-11-01,HW-PC-10059,Pigeon,3330.0,3030.0,-9.01
CP-804448,2025-11-01,HW-PC-10059,Stove Kraft,3330.0,3380.0,1.5
CP-804449,2025-12-01,HW-PC-10059,TTK Prestige,3330.0,4070.0,22.22
CP-804450,2025-12-01,HW-PC-10059,Butterfly,3330.0,3120.0,-6.31
CP-804451,2025-12-01,HW-PC-10059,Pigeon,3330.0,2750.0,-17.42
CP-804452,2025-12-01,HW-PC-10059,Stove Kraft,3330.0,3110.0,-6.61
CP-804453,2026-01-01,HW-PC-10059,TTK Prestige,3330.0,4030.0,21.02
CP-804454,2026-01-01,HW-PC-10059,Butterfly,3330.0,3570.0,7.21
CP-804455,2026-01-01,HW-PC-10059,Pigeon,3330.0,3040.0,-8.71
CP-804456,2026-01-01,HW-PC-10059,Stove Kraft,3330.0,3370.0,1.2
CP-804457,2026-02-01,HW-PC-10059,TTK Prestige,3330.0,3970.0,19.22
CP-804458,2026-02-01,HW-PC-10059,Butterfly,3330.0,3020.0,-9.31
CP-804459,2026-02-01,HW-PC-10059,Pigeon,3330.0,2830.0,-15.02
CP-804460,2026-02-01,HW-PC-10059,Stove Kraft,3330.0,3280.0,-1.5
CP-804461,2026-03-01,HW-PC-10059,TTK Prestige,3330.0,4060.0,21.92
CP-804462,2026-03-01,HW-PC-10059,Butterfly,3330.0,3040.0,-8.71
CP-804463,2026-03-01,HW-PC-10059,Pigeon,3330.0,2980.0,-10.51
CP-804464,2026-03-01,HW-PC-10059,Stove Kraft,3330.0,3070.0,-7.81
CP-804465,2023-04-01,HW-PC-10060,TTK Prestige,3690.0,3790.0,2.71
CP-804466,2023-04-01,HW-PC-10060,Butterfly,3690.0,3430.0,-7.05
CP-804467,2023-04-01,HW-PC-10060,Pigeon,3690.0,2910.0,-21.14
CP-804468,2023-04-01,HW-PC-10060,Stove Kraft,3690.0,3650.0,-1.08
CP-804469,2023-05-01,HW-PC-10060,TTK Prestige,3690.0,3730.0,1.08
CP-804470,2023-05-01,HW-PC-10060,Butterfly,3690.0,3160.0,-14.36
CP-804471,2023-05-01,HW-PC-10060,Pigeon,3690.0,2580.0,-30.08
CP-804472,2023-05-01,HW-PC-10060,Stove Kraft,3690.0,2970.0,-19.51
CP-804473,2023-06-01,HW-PC-10060,TTK Prestige,3690.0,3720.0,0.81
CP-804474,2023-06-01,HW-PC-10060,Butterfly,3690.0,3430.0,-7.05
CP-804475,2023-06-01,HW-PC-10060,Pigeon,3690.0,2970.0,-19.51
CP-804476,2023-06-01,HW-PC-10060,Stove Kraft,3690.0,3430.0,-7.05
CP-804477,2023-07-01,HW-PC-10060,TTK Prestige,3690.0,3900.0,5.69
CP-804478,2023-07-01,HW-PC-10060,Butterfly,3690.0,3300.0,-10.57
CP-804479,2023-07-01,HW-PC-10060,Pigeon,3690.0,2950.0,-20.05
CP-804480,2023-07-01,HW-PC-10060,Stove Kraft,3690.0,3250.0,-11.92
CP-804481,2023-08-01,HW-PC-10060,TTK Prestige,3690.0,3950.0,7.05
CP-804482,2023-08-01,HW-PC-10060,Butterfly,3690.0,3230.0,-12.47
CP-804483,2023-08-01,HW-PC-10060,Pigeon,3690.0,2830.0,-23.31
CP-804484,2023-08-01,HW-PC-10060,Stove Kraft,3690.0,3640.0,-1.36
CP-804485,2023-09-01,HW-PC-10060,TTK Prestige,3690.0,4020.0,8.94
CP-804486,2023-09-01,HW-PC-10060,Butterfly,3690.0,3250.0,-11.92
CP-804487,2023-09-01,HW-PC-10060,Pigeon,3690.0,2780.0,-24.66
CP-804488,2023-09-01,HW-PC-10060,Stove Kraft,3690.0,3610.0,-2.17
CP-804489,2023-10-01,HW-PC-10060,TTK Prestige,3690.0,3870.0,4.88
CP-804490,2023-10-01,HW-PC-10060,Butterfly,3690.0,2940.0,-20.33
CP-804491,2023-10-01,HW-PC-10060,Pigeon,3690.0,2940.0,-20.33
CP-804492,2023-10-01,HW-PC-10060,Stove Kraft,3690.0,3260.0,-11.65
CP-804493,2023-11-01,HW-PC-10060,TTK Prestige,3690.0,3870.0,4.88
CP-804494,2023-11-01,HW-PC-10060,Butterfly,3690.0,3320.0,-10.03
CP-804495,2023-11-01,HW-PC-10060,Pigeon,3690.0,2880.0,-21.95
CP-804496,2023-11-01,HW-PC-10060,Stove Kraft,3690.0,3810.0,3.25
CP-804497,2023-12-01,HW-PC-10060,TTK Prestige,3690.0,3850.0,4.34
CP-804498,2023-12-01,HW-PC-10060,Butterfly,3690.0,3300.0,-10.57
CP-804499,2023-12-01,HW-PC-10060,Pigeon,3690.0,2840.0,-23.04
CP-804500,2023-12-01,HW-PC-10060,Stove Kraft,3690.0,3540.0,-4.07
CP-804501,2024-01-01,HW-PC-10060,TTK Prestige,3690.0,3980.0,7.86
CP-804502,2024-01-01,HW-PC-10060,Butterfly,3690.0,3510.0,-4.88
CP-804503,2024-01-01,HW-PC-10060,Pigeon,3690.0,2750.0,-25.47
CP-804504,2024-01-01,HW-PC-10060,Stove Kraft,3690.0,3240.0,-12.2
CP-804505,2024-02-01,HW-PC-10060,TTK Prestige,3690.0,3830.0,3.79
CP-804506,2024-02-01,HW-PC-10060,Butterfly,3690.0,3120.0,-15.45
CP-804507,2024-02-01,HW-PC-10060,Pigeon,3690.0,2970.0,-19.51
CP-804508,2024-02-01,HW-PC-10060,Stove Kraft,3690.0,3420.0,-7.32
CP-804509,2024-03-01,HW-PC-10060,TTK Prestige,3690.0,4320.0,17.07
CP-804510,2024-03-01,HW-PC-10060,Butterfly,3690.0,3420.0,-7.32
CP-804511,2024-03-01,HW-PC-10060,Pigeon,3690.0,3130.0,-15.18
CP-804512,2024-03-01,HW-PC-10060,Stove Kraft,3690.0,3230.0,-12.47
CP-804513,2024-04-01,HW-PC-10060,TTK Prestige,3690.0,3990.0,8.13
CP-804514,2024-04-01,HW-PC-10060,Butterfly,3690.0,3330.0,-9.76
CP-804515,2024-04-01,HW-PC-10060,Pigeon,3690.0,3100.0,-15.99
CP-804516,2024-04-01,HW-PC-10060,Stove Kraft,3690.0,3750.0,1.63
CP-804517,2024-05-01,HW-PC-10060,TTK Prestige,3690.0,4130.0,11.92
CP-804518,2024-05-01,HW-PC-10060,Butterfly,3690.0,3490.0,-5.42
CP-804519,2024-05-01,HW-PC-10060,Pigeon,3690.0,3090.0,-16.26
CP-804520,2024-05-01,HW-PC-10060,Stove Kraft,3690.0,3320.0,-10.03
CP-804521,2024-06-01,HW-PC-10060,TTK Prestige,3690.0,4320.0,17.07
CP-804522,2024-06-01,HW-PC-10060,Butterfly,3690.0,3350.0,-9.21
CP-804523,2024-06-01,HW-PC-10060,Pigeon,3690.0,2880.0,-21.95
CP-804524,2024-06-01,HW-PC-10060,Stove Kraft,3690.0,3320.0,-10.03
CP-804525,2024-07-01,HW-PC-10060,TTK Prestige,3690.0,4140.0,12.2
CP-804526,2024-07-01,HW-PC-10060,Butterfly,3690.0,3550.0,-3.79
CP-804527,2024-07-01,HW-PC-10060,Pigeon,3690.0,2880.0,-21.95
CP-804528,2024-07-01,HW-PC-10060,Stove Kraft,3690.0,3410.0,-7.59
CP-804529,2024-08-01,HW-PC-10060,TTK Prestige,3690.0,3780.0,2.44
CP-804530,2024-08-01,HW-PC-10060,Butterfly,3690.0,3160.0,-14.36
CP-804531,2024-08-01,HW-PC-10060,Pigeon,3690.0,3160.0,-14.36
CP-804532,2024-08-01,HW-PC-10060,Stove Kraft,3690.0,3400.0,-7.86
CP-804533,2024-09-01,HW-PC-10060,TTK Prestige,3690.0,4200.0,13.82
CP-804534,2024-09-01,HW-PC-10060,Butterfly,3690.0,3670.0,-0.54
CP-804535,2024-09-01,HW-PC-10060,Pigeon,3690.0,3000.0,-18.7
CP-804536,2024-09-01,HW-PC-10060,Stove Kraft,3690.0,3810.0,3.25
CP-804537,2024-10-01,HW-PC-10060,TTK Prestige,3690.0,4150.0,12.47
CP-804538,2024-10-01,HW-PC-10060,Butterfly,3690.0,3490.0,-5.42
CP-804539,2024-10-01,HW-PC-10060,Pigeon,3690.0,3200.0,-13.28
CP-804540,2024-10-01,HW-PC-10060,Stove Kraft,3690.0,3110.0,-15.72
CP-804541,2024-11-01,HW-PC-10060,TTK Prestige,3690.0,4440.0,20.33
CP-804542,2024-11-01,HW-PC-10060,Butterfly,3690.0,3040.0,-17.62
CP-804543,2024-11-01,HW-PC-10060,Pigeon,3690.0,3020.0,-18.16
CP-804544,2024-11-01,HW-PC-10060,Stove Kraft,3690.0,3260.0,-11.65
CP-804545,2024-12-01,HW-PC-10060,TTK Prestige,3690.0,4130.0,11.92
CP-804546,2024-12-01,HW-PC-10060,Butterfly,3690.0,3130.0,-15.18
CP-804547,2024-12-01,HW-PC-10060,Pigeon,3690.0,3090.0,-16.26
CP-804548,2024-12-01,HW-PC-10060,Stove Kraft,3690.0,3330.0,-9.76
CP-804549,2025-01-01,HW-PC-10060,TTK Prestige,3690.0,3960.0,7.32
CP-804550,2025-01-01,HW-PC-10060,Butterfly,3690.0,3390.0,-8.13
CP-804551,2025-01-01,HW-PC-10060,Pigeon,3690.0,2910.0,-21.14
CP-804552,2025-01-01,HW-PC-10060,Stove Kraft,3690.0,3770.0,2.17
CP-804553,2025-02-01,HW-PC-10060,TTK Prestige,3690.0,4170.0,13.01
CP-804554,2025-02-01,HW-PC-10060,Butterfly,3690.0,3480.0,-5.69
CP-804555,2025-02-01,HW-PC-10060,Pigeon,3690.0,3360.0,-8.94
CP-804556,2025-02-01,HW-PC-10060,Stove Kraft,3690.0,3310.0,-10.3
CP-804557,2025-03-01,HW-PC-10060,TTK Prestige,3690.0,3950.0,7.05
CP-804558,2025-03-01,HW-PC-10060,Butterfly,3690.0,3410.0,-7.59
CP-804559,2025-03-01,HW-PC-10060,Pigeon,3690.0,3320.0,-10.03
CP-804560,2025-03-01,HW-PC-10060,Stove Kraft,3690.0,3910.0,5.96
CP-804561,2025-04-01,HW-PC-10060,TTK Prestige,3690.0,4080.0,10.57
CP-804562,2025-04-01,HW-PC-10060,Butterfly,3690.0,4070.0,10.3
CP-804563,2025-04-01,HW-PC-10060,Pigeon,3690.0,3250.0,-11.92
CP-804564,2025-04-01,HW-PC-10060,Stove Kraft,3690.0,3750.0,1.63
CP-804565,2025-05-01,HW-PC-10060,TTK Prestige,3690.0,4300.0,16.53
CP-804566,2025-05-01,HW-PC-10060,Butterfly,3690.0,3580.0,-2.98
CP-804567,2025-05-01,HW-PC-10060,Pigeon,3690.0,3110.0,-15.72
CP-804568,2025-05-01,HW-PC-10060,Stove Kraft,3690.0,3380.0,-8.4
CP-804569,2025-06-01,HW-PC-10060,TTK Prestige,3690.0,4300.0,16.53
CP-804570,2025-06-01,HW-PC-10060,Butterfly,3690.0,3620.0,-1.9
CP-804571,2025-06-01,HW-PC-10060,Pigeon,3690.0,3300.0,-10.57
CP-804572,2025-06-01,HW-PC-10060,Stove Kraft,3690.0,3650.0,-1.08
CP-804573,2025-07-01,HW-PC-10060,TTK Prestige,3690.0,4460.0,20.87
CP-804574,2025-07-01,HW-PC-10060,Butterfly,3690.0,3810.0,3.25
CP-804575,2025-07-01,HW-PC-10060,Pigeon,3690.0,3010.0,-18.43
CP-804576,2025-07-01,HW-PC-10060,Stove Kraft,3690.0,3340.0,-9.49
CP-804577,2025-08-01,HW-PC-10060,TTK Prestige,3690.0,4250.0,15.18
CP-804578,2025-08-01,HW-PC-10060,Butterfly,3690.0,3720.0,0.81
CP-804579,2025-08-01,HW-PC-10060,Pigeon,3690.0,3100.0,-15.99
CP-804580,2025-08-01,HW-PC-10060,Stove Kraft,3690.0,3580.0,-2.98
CP-804581,2025-09-01,HW-PC-10060,TTK Prestige,3690.0,4450.0,20.6
CP-804582,2025-09-01,HW-PC-10060,Butterfly,3690.0,3680.0,-0.27
CP-804583,2025-09-01,HW-PC-10060,Pigeon,3690.0,3190.0,-13.55
CP-804584,2025-09-01,HW-PC-10060,Stove Kraft,3690.0,3690.0,0.0
CP-804585,2025-10-01,HW-PC-10060,TTK Prestige,3690.0,4190.0,13.55
CP-804586,2025-10-01,HW-PC-10060,Butterfly,3690.0,3550.0,-3.79
CP-804587,2025-10-01,HW-PC-10060,Pigeon,3690.0,2890.0,-21.68
CP-804588,2025-10-01,HW-PC-10060,Stove Kraft,3690.0,4050.0,9.76
CP-804589,2025-11-01,HW-PC-10060,TTK Prestige,3690.0,4590.0,24.39
CP-804590,2025-11-01,HW-PC-10060,Butterfly,3690.0,3390.0,-8.13
CP-804591,2025-11-01,HW-PC-10060,Pigeon,3690.0,3210.0,-13.01
CP-804592,2025-11-01,HW-PC-10060,Stove Kraft,3690.0,3320.0,-10.03
CP-804593,2025-12-01,HW-PC-10060,TTK Prestige,3690.0,4140.0,12.2
CP-804594,2025-12-01,HW-PC-10060,Butterfly,3690.0,3640.0,-1.36
CP-804595,2025-12-01,HW-PC-10060,Pigeon,3690.0,3390.0,-8.13
CP-804596,2025-12-01,HW-PC-10060,Stove Kraft,3690.0,4040.0,9.49
CP-804597,2026-01-01,HW-PC-10060,TTK Prestige,3690.0,4460.0,20.87
CP-804598,2026-01-01,HW-PC-10060,Butterfly,3690.0,3890.0,5.42
CP-804599,2026-01-01,HW-PC-10060,Pigeon,3690.0,3110.0,-15.72
CP-804600,2026-01-01,HW-PC-10060,Stove Kraft,3690.0,3570.0,-3.25
CP-804601,2026-02-01,HW-PC-10060,TTK Prestige,3690.0,4330.0,17.34
CP-804602,2026-02-01,HW-PC-10060,Butterfly,3690.0,3550.0,-3.79
CP-804603,2026-02-01,HW-PC-10060,Pigeon,3690.0,3380.0,-8.4
CP-804604,2026-02-01,HW-PC-10060,Stove Kraft,3690.0,3880.0,5.15
CP-804605,2026-03-01,HW-PC-10060,TTK Prestige,3690.0,4390.0,18.97
CP-804606,2026-03-01,HW-PC-10060,Butterfly,3690.0,3610.0,-2.17
CP-804607,2026-03-01,HW-PC-10060,Pigeon,3690.0,3180.0,-13.82
CP-804608,2026-03-01,HW-PC-10060,Stove Kraft,3690.0,3560.0,-3.52
CP-804609,2023-04-01,HW-PC-10061,TTK Prestige,4040.0,4380.0,8.42
CP-804610,2023-04-01,HW-PC-10061,Butterfly,4040.0,3360.0,-16.83
CP-804611,2023-04-01,HW-PC-10061,Pigeon,4040.0,3280.0,-18.81
CP-804612,2023-04-01,HW-PC-10061,Stove Kraft,4040.0,3330.0,-17.57
CP-804613,2023-05-01,HW-PC-10061,TTK Prestige,4040.0,4290.0,6.19
CP-804614,2023-05-01,HW-PC-10061,Butterfly,4040.0,3510.0,-13.12
CP-804615,2023-05-01,HW-PC-10061,Pigeon,4040.0,3270.0,-19.06
CP-804616,2023-05-01,HW-PC-10061,Stove Kraft,4040.0,3590.0,-11.14
CP-804617,2023-06-01,HW-PC-10061,TTK Prestige,4040.0,3980.0,-1.49
CP-804618,2023-06-01,HW-PC-10061,Butterfly,4040.0,3330.0,-17.57
CP-804619,2023-06-01,HW-PC-10061,Pigeon,4040.0,3110.0,-23.02
CP-804620,2023-06-01,HW-PC-10061,Stove Kraft,4040.0,3640.0,-9.9
CP-804621,2023-07-01,HW-PC-10061,TTK Prestige,4040.0,4060.0,0.5
CP-804622,2023-07-01,HW-PC-10061,Butterfly,4040.0,3210.0,-20.54
CP-804623,2023-07-01,HW-PC-10061,Pigeon,4040.0,3010.0,-25.5
CP-804624,2023-07-01,HW-PC-10061,Stove Kraft,4040.0,3360.0,-16.83
CP-804625,2023-08-01,HW-PC-10061,TTK Prestige,4040.0,4820.0,19.31
CP-804626,2023-08-01,HW-PC-10061,Butterfly,4040.0,3550.0,-12.13
CP-804627,2023-08-01,HW-PC-10061,Pigeon,4040.0,3120.0,-22.77
CP-804628,2023-08-01,HW-PC-10061,Stove Kraft,4040.0,3550.0,-12.13
CP-804629,2023-09-01,HW-PC-10061,TTK Prestige,4040.0,4100.0,1.49
CP-804630,2023-09-01,HW-PC-10061,Butterfly,4040.0,3590.0,-11.14
CP-804631,2023-09-01,HW-PC-10061,Pigeon,4040.0,3130.0,-22.52
CP-804632,2023-09-01,HW-PC-10061,Stove Kraft,4040.0,3560.0,-11.88
CP-804633,2023-10-01,HW-PC-10061,TTK Prestige,4040.0,4110.0,1.73
CP-804634,2023-10-01,HW-PC-10061,Butterfly,4040.0,3590.0,-11.14
CP-804635,2023-10-01,HW-PC-10061,Pigeon,4040.0,3140.0,-22.28
CP-804636,2023-10-01,HW-PC-10061,Stove Kraft,4040.0,3910.0,-3.22
CP-804637,2023-11-01,HW-PC-10061,TTK Prestige,4040.0,4140.0,2.48
CP-804638,2023-11-01,HW-PC-10061,Butterfly,4040.0,4150.0,2.72
CP-804639,2023-11-01,HW-PC-10061,Pigeon,4040.0,3180.0,-21.29
CP-804640,2023-11-01,HW-PC-10061,Stove Kraft,4040.0,4170.0,3.22
CP-804641,2023-12-01,HW-PC-10061,TTK Prestige,4040.0,4430.0,9.65
CP-804642,2023-12-01,HW-PC-10061,Butterfly,4040.0,3220.0,-20.3
CP-804643,2023-12-01,HW-PC-10061,Pigeon,4040.0,3480.0,-13.86
CP-804644,2023-12-01,HW-PC-10061,Stove Kraft,4040.0,3440.0,-14.85
CP-804645,2024-01-01,HW-PC-10061,TTK Prestige,4040.0,4410.0,9.16
CP-804646,2024-01-01,HW-PC-10061,Butterfly,4040.0,3590.0,-11.14
CP-804647,2024-01-01,HW-PC-10061,Pigeon,4040.0,3290.0,-18.56
CP-804648,2024-01-01,HW-PC-10061,Stove Kraft,4040.0,4140.0,2.48
CP-804649,2024-02-01,HW-PC-10061,TTK Prestige,4040.0,3940.0,-2.48
CP-804650,2024-02-01,HW-PC-10061,Butterfly,4040.0,3950.0,-2.23
CP-804651,2024-02-01,HW-PC-10061,Pigeon,4040.0,2930.0,-27.48
CP-804652,2024-02-01,HW-PC-10061,Stove Kraft,4040.0,3770.0,-6.68
CP-804653,2024-03-01,HW-PC-10061,TTK Prestige,4040.0,4130.0,2.23
CP-804654,2024-03-01,HW-PC-10061,Butterfly,4040.0,3760.0,-6.93
CP-804655,2024-03-01,HW-PC-10061,Pigeon,4040.0,3200.0,-20.79
CP-804656,2024-03-01,HW-PC-10061,Stove Kraft,4040.0,4070.0,0.74
CP-804657,2024-04-01,HW-PC-10061,TTK Prestige,4040.0,4550.0,12.62
CP-804658,2024-04-01,HW-PC-10061,Butterfly,4040.0,3420.0,-15.35
CP-804659,2024-04-01,HW-PC-10061,Pigeon,4040.0,3310.0,-18.07
CP-804660,2024-04-01,HW-PC-10061,Stove Kraft,4040.0,4040.0,0.0
CP-804661,2024-05-01,HW-PC-10061,TTK Prestige,4040.0,4470.0,10.64
CP-804662,2024-05-01,HW-PC-10061,Butterfly,4040.0,3930.0,-2.72
CP-804663,2024-05-01,HW-PC-10061,Pigeon,4040.0,3280.0,-18.81
CP-804664,2024-05-01,HW-PC-10061,Stove Kraft,4040.0,4120.0,1.98
CP-804665,2024-06-01,HW-PC-10061,TTK Prestige,4040.0,4450.0,10.15
CP-804666,2024-06-01,HW-PC-10061,Butterfly,4040.0,3240.0,-19.8
CP-804667,2024-06-01,HW-PC-10061,Pigeon,4040.0,3010.0,-25.5
CP-804668,2024-06-01,HW-PC-10061,Stove Kraft,4040.0,3290.0,-18.56
CP-804669,2024-07-01,HW-PC-10061,TTK Prestige,4040.0,4430.0,9.65
CP-804670,2024-07-01,HW-PC-10061,Butterfly,4040.0,3530.0,-12.62
CP-804671,2024-07-01,HW-PC-10061,Pigeon,4040.0,3220.0,-20.3
CP-804672,2024-07-01,HW-PC-10061,Stove Kraft,4040.0,3670.0,-9.16
CP-804673,2024-08-01,HW-PC-10061,TTK Prestige,4040.0,4330.0,7.18
CP-804674,2024-08-01,HW-PC-10061,Butterfly,4040.0,3490.0,-13.61
CP-804675,2024-08-01,HW-PC-10061,Pigeon,4040.0,2970.0,-26.49
CP-804676,2024-08-01,HW-PC-10061,Stove Kraft,4040.0,4230.0,4.7
CP-804677,2024-09-01,HW-PC-10061,TTK Prestige,4040.0,4220.0,4.46
CP-804678,2024-09-01,HW-PC-10061,Butterfly,4040.0,3970.0,-1.73
CP-804679,2024-09-01,HW-PC-10061,Pigeon,4040.0,3460.0,-14.36
CP-804680,2024-09-01,HW-PC-10061,Stove Kraft,4040.0,4080.0,0.99
CP-804681,2024-10-01,HW-PC-10061,TTK Prestige,4040.0,4350.0,7.67
CP-804682,2024-10-01,HW-PC-10061,Butterfly,4040.0,3700.0,-8.42
CP-804683,2024-10-01,HW-PC-10061,Pigeon,4040.0,3110.0,-23.02
